!**ZP = -16** 
      68764.48 68764.79 68764.91 68764.84 68764.59 68764.34  
      68764.23 68764.30 68764.53 68764.79 68765.00 68765.29  
      68765.74 68766.30 68766.84 68767.29 68767.63 68767.89  
      68768.05 68768.09 68768.03 68768.05 68768.20 68768.49  
      68768.79 68768.95 68768.84 68768.41 68767.85 68767.41  
      68767.14 68767.02 68766.99 68766.99 68767.00 68767.02  
      68767.09 68767.07 68766.77 68766.11 68765.23 68764.37  
      68763.79 68763.68 68764.05 68764.73 68765.27 68765.44  
      68765.34 68765.11 68764.88 68764.69 68764.52 68764.35  
      68820.00 68820.40 68820.85 68821.10 68821.00 68820.58  
      68820.03 68819.68 68819.73 68820.29 68820.96 68821.35  
      68821.48 68821.53 68821.63 68821.79 68821.92 68821.92  
      68821.80 68821.72 68821.70 68821.59 68821.36 68821.16  
      68821.14 68821.39 68821.72 68821.85 68821.75 68821.77  
      68822.07 68822.54 68823.00 68823.37 68823.68 68824.05  
      68824.41 68824.51 68824.38 68824.29 68824.38 68824.63  
      68824.86 68824.91 68824.66 68824.13 68823.53 68823.08  
      68822.77 68822.56 68822.41 68822.25 68822.10 68822.02  
      68822.04 68822.03 68821.77 68821.19 68820.40 68819.70  
      68819.33 68819.47 68820.03 68820.78 68821.19 68821.07  
      68820.64 68820.17 68819.85 68819.73 68819.74 68819.80  
      68863.48 68864.02 68864.66 68865.16 68865.38 68865.32  
      68865.14 68865.02 68865.08 68865.37 68865.59 68865.59  
      68865.51 68865.56 68865.80 68866.08 68866.17 68865.93  
      68865.48 68865.32 68865.47 68865.58 68865.49 68865.32  
      68865.31 68865.59 68865.98 68866.07 68865.80 68865.67  
      68865.85 68866.16 68866.38 68866.53 68866.80 68867.30  
      68867.81 68867.83 68867.49 68867.23 68867.24 68867.42  
      68867.55 68867.42 68867.08 68866.60 68866.15 68865.80  
      68865.52 68865.32 68865.14 68864.96 68864.76 68864.57  
      68864.45 68864.29 68863.93 68863.35 68862.74 68862.34  
      68862.30 68862.61 68863.13 68863.62 68863.72 68863.40  
      68862.89 68862.51 68862.44 68862.63 68862.94 68863.18  
      68900.39 68900.88 68901.64 68902.36 68902.89 68903.20  
      68903.34 68903.44 68903.52 68903.55 68903.40 68903.06  
      68902.80 68902.80 68903.06 68903.38 68903.45 68903.18  
      68902.80 68902.78 68903.08 68903.34 68903.34 68903.19  
      68903.17 68903.45 68903.82 68903.88 68903.62 68903.54  
      68903.67 68903.75 68903.64 68903.53 68903.70 68904.27  
      68904.75 68904.52 68903.96 68903.64 68903.66 68903.80  
      68903.81 68903.55 68903.16 68902.78 68902.41 68902.03  
      68901.66 68901.39 68901.20 68901.08 68900.97 68900.91  
      68900.92 68900.89 68900.63 68900.20 68899.82 68899.69  
      68899.86 68900.22 68900.55 68900.73 68900.61 68900.18  
      68899.66 68899.38 68899.47 68899.83 68900.16 68900.28  
      68931.71 68932.14 68932.98 68933.78 68934.30 68934.52  
      68934.57 68934.66 68934.84 68935.01 68934.84 68934.38  
      68934.02 68934.02 68934.35 68934.75 68934.95 68934.91  
      68934.80 68934.80 68934.87 68934.91 68934.89 68934.91  
      68935.11 68935.49 68935.80 68935.77 68935.55 68935.58  
      68935.68 68935.57 68935.24 68935.00 68935.20 68935.85  
      68936.36 68936.12 68935.66 68935.43 68935.42 68935.32  
      68934.95 68934.39 68933.92 68933.68 68933.45 68933.09  
      68932.74 68932.45 68932.29 68932.22 68932.22 68932.33  
      68932.55 68932.75 68932.70 68932.47 68932.23 68932.18  
      68932.30 68932.48 68932.55 68932.52 68932.34 68931.94  
      68931.48 68931.27 68931.43 68931.77 68931.96 68931.84  
      68958.35 68958.80 68959.67 68960.45 68960.77 68960.61  
      68960.31 68960.30 68960.70 68961.21 68961.11 68960.49  
